Front_HalfShaft Trq [Nm]	Rear_HalfShaft_Trq [Nm]
2173.555422	2173.555422
2180.249542	2180.249542
2181.940073	2181.940073
2180.581442	2180.581442
2184.478974	2184.478974
2184.942016	2184.942016
2174.835981	2174.835981
2155.000514	2155.000514
2133.427314	2133.427314
2122.453959	2122.453959
2115.105952	2115.105952
2116.259261	2116.259261
2128.810898	2128.810898
2136.667236	2136.667236
2124.386332	2124.386332
2103.050248	2103.050248
2081.111456	2081.111456
2070.575152	2070.575152
2070.31553	2070.31553
2079.12333	2079.12333
2090.338412	2090.338412
2090.766236	2090.766236
2069.408455	2069.408455
2047.899999	2047.899999
2029.43219	2029.43219
2011.673981	2011.673981
1986.828843	1986.828843
1960.976637	1960.976637
1957.264065	1957.264065
1986.905539	1986.905539
2031.620642	2031.620642
2079.358551	2079.358551
2112.266255	2112.266255
2117.273324	2117.273324
2100.914196	2100.914196
2084.950989	2084.950989
2067.669105	2067.669105
2057.622891	2057.622891
2053.027653	2053.027653
2048.367025	2048.367025
2040.272589	2040.272589
2031.577297	2031.577297
2032.340676	2032.340676
2050.055841	2050.055841
2078.798766	2078.798766
2102.371697	2102.371697
2109.164574	2109.164574
2099.949819	2099.949819
2086.112263	2086.112263
2082.473621	2082.473621
2094.352895	2094.352895
2119.563669	2119.563669
2142.206492	2142.206492
2151.844679	2151.844679
2149.20065	2149.20065
2138.036399	2138.036399
2136.1519	2136.1519
2144.741321	2144.741321
2155.651793	2155.651793
2166.820001	2166.820001
2180.12561	2180.12561
2188.2345	2188.2345
2177.331878	2177.331878
2162.482147	2162.482147
2154.699758	2154.699758
2154.522417	2154.522417
2156.566305	2156.566305
2157.378064	2157.378064
2157.217565	2157.217565
2175.367706	2175.367706
2204.922263	2204.922263
2228.234481	2228.234481
2233.474455	2233.474455
2222.668047	2222.668047
2199.989376	2199.989376
2185.149324	2185.149324
2180.448688	2180.448688
2185.556034	2185.556034
2198.221902	2198.221902
2210.996865	2210.996865
2217.834605	2217.834605
2227.238705	2227.238705
2244.66141	2244.66141
2260.180667	2260.180667
2264.601914	2264.601914
2262.500077	2262.500077
2279.401011	2279.401011
2304.412584	2304.412584
2324.576426	2324.576426
2332.441674	2332.441674
2328.427645	2328.427645
2317.870352	2317.870352
2301.943533	2301.943533
2277.726657	2277.726657
2263.197117	2263.197117
2268.338862	2268.338862
2281.467935	2281.467935
2282.486284	2282.486284
2278.846976	2278.846976
2274.738402	2274.738402
2269.803549	2269.803549
2259.999941	2259.999941
2247.938887	2247.938887
2239.777355	2239.777355
2238.217514	2238.217514
2237.394297	2237.394297
2238.816127	2238.816127
2231.913485	2231.913485
2218.536564	2218.536564
2203.538607	2203.538607
2189.532384	2189.532384
2178.15535	2178.15535
2167.068675	2167.068675
2161.171385	2161.171385
2161.723184	2161.723184
2172.817538	2172.817538
2184.88324	2184.88324
2184.954654	2184.954654
2171.061515	2171.061515
2150.038527	2150.038527
2128.672463	2128.672463
2103.943781	2103.943781
2080.740504	2080.740504
2073.084032	2073.084032
2087.031478	2087.031478
2115.288837	2115.288837
2144.223111	2144.223111
2158.519053	2158.519053
2159.387	2159.387
2146.745459	2146.745459
2124.166704	2124.166704
2109.925265	2109.925265
2110.396244	2110.396244
2116.885287	2116.885287
2127.286058	2127.286058
2125.259163	2125.259163
2128.120323	2128.120323
2132.483087	2132.483087
2137.659556	2137.659556
2143.725596	2143.725596
2150.23956	2150.23956
2154.717255	2154.717255
2149.961347	2149.961347
2130.31665	2130.31665
2116.041221	2116.041221
2112.523681	2112.523681
2119.150124	2119.150124
2134.110477	2134.110477
2149.561305	2149.561305
2156.777993	2156.777993
2167.189915	2167.189915
2190.629145	2190.629145
2198.608404	2198.608404
2186.711711	2186.711711
2160.497379	2160.497379
2128.22156	2128.22156
2099.933839	2099.933839
2086.754257	2086.754257
2095.447531	2095.447531
2123.750946	2123.750946
2144.840338	2144.840338
2149.873207	2149.873207
2144.348133	2144.348133
2138.130477	2138.130477
2135.434113	2135.434113
2131.035183	2131.035183
2116.216538	2116.216538
2099.915826	2099.915826
2086.00386	2086.00386
2086.538958	2086.538958
2097.194015	2097.194015
2114.485149	2114.485149
2133.102833	2133.102833
2140.140137	2140.140137
2132.702672	2132.702672
2115.550921	2115.550921
2097.302024	2097.302024
2089.017959	2089.017959
2100.700361	2100.700361
2122.726527	2122.726527
2140.937195	2140.937195
2152.257379	2152.257379
2155.266857	2155.266857
2156.387069	2156.387069
2148.214187	2148.214187
2126.909574	2126.909574
2110.313003	2110.313003
2108.703579	2108.703579
2123.408105	2123.408105
2151.027666	2151.027666
2175.188882	2175.188882
2178.541535	2178.541535
2170.663462	2170.663462
2161.385956	2161.385956
2149.174129	2149.174129
2137.583844	2137.583844
2130.434007	2130.434007
2126.436413	2126.436413
2125.113947	2125.113947
2119.295063	2119.295063
2112.453934	2112.453934
2109.521927	2109.521927
2110.045955	2110.045955
2113.700581	2113.700581
2118.70741	2118.70741
2124.770695	2124.770695
2135.628556	2135.628556
2140.685648	2140.685648
2145.842888	2145.842888
2142.923626	2142.923626
2131.64048	2131.64048
2122.79271	2122.79271
2118.352158	2118.352158
2115.180104	2115.180104
2116.685547	2116.685547
2120.782178	2120.782178
2115.832249	2115.832249
2096.417309	2096.417309
2077.966846	2077.966846
2075.089616	2075.089616
2083.638256	2083.638256
2099.037881	2099.037881
2122.911524	2122.911524
2144.889672	2144.889672
2155.740402	2155.740402
2149.731055	2149.731055
2137.10938	2137.10938
2119.93366	2119.93366
2104.51716	2104.51716
2091.065864	2091.065864
2080.281105	2080.281105
2083.506799	2083.506799
2100.633995	2100.633995
2122.908067	2122.908067
2138.746363	2138.746363
2155.119054	2155.119054
2167.391993	2167.391993
2166.266889	2166.266889
2151.026486	2151.026486
2128.199072	2128.199072
2099.118067	2099.118067
2082.182658	2082.182658
2078.724393	2078.724393
2098.676978	2098.676978
2124.764807	2124.764807
2148.931189	2148.931189
2170.814956	2170.814956
2184.97529	2184.97529
2181.136196	2181.136196
2160.462994	2160.462994
2131.491057	2131.491057
2112.167269	2112.167269
2111.512081	2111.512081
2127.928141	2127.928141
2146.955329	2146.955329
2157.050085	2157.050085
2162.009695	2162.009695
2172.015762	2172.015762
2181.349684	2181.349684
2179.479464	2179.479464
2172.895666	2172.895666
2159.117227	2159.117227
2144.443452	2144.443452
2131.334332	2131.334332
2117.754408	2117.754408
2111.681176	2111.681176
2121.05899	2121.05899
2152.091732	2152.091732
2186.30742	2186.30742
2222.575415	2222.575415
2248.141668	2248.141668
2253.633048	2253.633048
2238.647216	2238.647216
2210.668432	2210.668432
2187.732123	2187.732123
2166.390738	2166.390738
2157.254833	2157.254833
2163.610986	2163.610986
2178.985587	2178.985587
2207.714607	2207.714607
2236.092398	2236.092398
2241.71658	2241.71658
2233.59868	2233.59868
2218.476439	2218.476439
2200.43581	2200.43581
2182.003576	2182.003576
2173.280745	2173.280745
2172.079386	2172.079386
2172.706809	2172.706809
2172.956016	2172.956016
2172.559373	2172.559373
2171.031466	2171.031466
2172.824062	2172.824062
2165.287911	2165.287911
2153.582394	2153.582394
2144.915598	2144.915598
2139.651108	2139.651108
2139.405654	2139.405654
2146.856505	2146.856505
2159.024648	2159.024648
2168.239643	2168.239643
2176.575256	2176.575256
2165.375176	2165.375176
2147.072192	2147.072192
2141.195363	2141.195363
2150.914134	2150.914134
2163.534657	2163.534657
2170.213778	2170.213778
2174.223398	2174.223398
2178.057969	2178.057969
2181.647256	2181.647256
2179.98687	2179.98687
2182.645301	2182.645301
2184.411876	2184.411876
2181.893124	2181.893124
2179.995484	2179.995484
2183.907567	2183.907567
2195.098178	2195.098178
2211.436008	2211.436008
2209.082046	2209.082046
2207.807603	2207.807603
2212.433989	2212.433989
2220.916229	2220.916229
2225.870067	2225.870067
2226.607161	2226.607161
2227.941445	2227.941445
2230.795935	2230.795935
2227.492161	2227.492161
2212.752776	2212.752776
2215.011933	2215.011933
2241.443729	2241.443729
2271.328376	2271.328376
2283.917551	2283.917551
2278.68981	2278.68981
2264.190727	2264.190727
2244.202624	2244.202624
2221.885765	2221.885765
2213.953452	2213.953452
2231.529932	2231.529932
2257.512891	2257.512891
2284.056629	2284.056629
2304.125242	2304.125242
2313.591211	2313.591211
2312.290127	2312.290127
2304.746103	2304.746103
2298.955435	2298.955435
2300.996912	2300.996912
2305.790328	2305.790328
2316.276982	2316.276982
2320.609346	2320.609346
2324.124126	2324.124126
2329.873378	2329.873378
2343.666452	2343.666452
2364.767669	2364.767669
2381.749693	2381.749693
2391.611873	2391.611873
2381.083111	2381.083111
2372.930437	2372.930437
2356.599742	2356.599742
2340.621182	2340.621182
2333.020555	2333.020555
2340.628287	2340.628287
2358.771692	2358.771692
2373.315185	2373.315185
2378.239043	2378.239043
2369.986391	2369.986391
2352.477263	2352.477263
2338.670818	2338.670818
2339.929561	2339.929561
2344.006156	2344.006156
2346.079685	2346.079685
2350.118203	2350.118203
2354.677822	2354.677822
2353.76911	2353.76911
2350.753369	2350.753369
2349.418021	2349.418021
2347.481383	2347.481383
2344.166592	2344.166592
2334.08898	2334.08898
2319.946113	2319.946113
2297.834013	2297.834013
2267.956628	2267.956628
2243.344973	2243.344973
2233.820869	2233.820869
2230.498187	2230.498187
2226.035622	2226.035622
2215.065797	2215.065797
2205.978749	2205.978749
2191.834639	2191.834639
2174.983773	2174.983773
2155.331497	2155.331497
2120.537443	2120.537443
2088.148778	2088.148778
2069.636134	2069.636134
2057.391035	2057.391035
2051.927469	2051.927469
2055.786986	2055.786986
2050.806894	2050.806894
2026.661505	2026.661505
1999.832076	1999.832076
1978.827818	1978.827818
1965.145654	1965.145654
1959.060227	1959.060227
1952.195358	1952.195358
1952.160908	1952.160908
1956.226676	1956.226676
1959.071892	1959.071892
1959.46713	1959.46713
1954.398428	1954.398428
1941.007975	1941.007975
1921.793066	1921.793066
1901.321342	1901.321342
1887.03546	1887.03546
1885.728628	1885.728628
1896.665391	1896.665391
1898.240889	1898.240889
1892.761306	1892.761306
1891.026403	1891.026403
1895.975254	1895.975254
1907.780907	1907.780907
1919.313966	1919.313966
1926.765269	1926.765269
1929.669375	1929.669375
1930.354016	1930.354016
1936.167072	1936.167072
1941.684178	1941.684178
1943.300751	1943.300751
1942.566092	1942.566092
1928.83449	1928.83449
1924.192714	1924.192714
1923.724726	1923.724726
1920.84374	1920.84374
1917.228428	1917.228428
1917.488311	1917.488311
1919.198702	1919.198702
1918.570797	1918.570797
1916.484467	1916.484467
1917.118989	1917.118989
1924.580579	1924.580579
1932.758148	1932.758148
1932.877187	1932.877187
1931.007664	1931.007664
1939.678157	1939.678157
1959.253459	1959.253459
1977.612037	1977.612037
1983.484898	1983.484898
1977.166932	1977.166932
1963.98288	1963.98288
1947.245125	1947.245125
1931.53791	1931.53791
1922.06101	1922.06101
1916.794278	1916.794278
1920.79216	1920.79216
1932.070956	1932.070956
1936.122806	1936.122806
1928.316705	1928.316705
1921.213264	1921.213264
1911.610542	1911.610542
1908.982598	1908.982598
1913.865917	1913.865917
1917.321944	1917.321944
1915.050577	1915.050577
1909.044528	1909.044528
1900.492999	1900.492999
1891.025249	1891.025249
1888.609415	1888.609415
1890.571777	1890.571777
1905.741647	1905.741647
1926.927008	1926.927008
1940.699805	1940.699805
1943.183623	1943.183623
1935.717061	1935.717061
1925.949249	1925.949249
1920.566515	1920.566515
1920.754675	1920.754675
1926.295738	1926.295738
1932.770466	1932.770466
1933.733011	1933.733011
1940.518835	1940.518835
1951.933294	1951.933294
1957.731075	1957.731075
1958.996147	1958.996147
1959.298831	1959.298831
1960.701553	1960.701553
1967.412253	1967.412253
1981.4051	1981.4051
1997.127435	1997.127435
2009.460011	2009.460011
2005.174461	2005.174461
2018.254511	2018.254511
2046.093544	2046.093544
2069.386733	2069.386733
2078.660079	2078.660079
2076.716453	2076.716453
2077.583256	2077.583256
2090.582616	2090.582616
2110.794871	2110.794871
2136.480133	2136.480133
2157.612891	2157.612891
2176.960432	2176.960432
2189.886473	2189.886473
2195.674972	2195.674972
2202.126905	2202.126905
2214.220901	2214.220901
2228.586741	2228.586741
2239.84958	2239.84958
2250.816589	2250.816589
2267.845194	2267.845194
2287.795689	2287.795689
2300.341391	2300.341391
2307.082415	2307.082415
2309.799125	2309.799125
2311.509461	2311.509461
2315.609626	2315.609626
2320.854895	2320.854895
2328.72092	2328.72092
2337.591346	2337.591346
2357.678273	2357.678273
2373.493913	2373.493913
2379.002183	2379.002183
2377.26435	2377.26435
2373.094112	2373.094112
2368.563906	2368.563906
2359.886849	2359.886849
2343.583673	2343.583673
2331.414239	2331.414239
2322.822991	2322.822991
2320.046543	2320.046543
2321.865623	2321.865623
2320.649292	2320.649292
2312.562492	2312.562492
2301.81842	2301.81842
2279.150574	2279.150574
2263.193087	2263.193087
2249.676612	2249.676612
2240.144459	2240.144459
2233.843181	2233.843181
2229.860466	2229.860466
2225.600405	2225.600405
2220.403169	2220.403169
2214.040005	2214.040005
2201.662857	2201.662857
2196.785868	2196.785868
2195.94697	2195.94697
2194.043472	2194.043472
2193.722382	2193.722382
2188.307754	2188.307754
2180.565624	2180.565624
2173.614697	2173.614697
2165.734307	2165.734307
2157.784109	2157.784109
2155.00815	2155.00815
2150.697424	2150.697424
2137.906497	2137.906497
2118.400752	2118.400752
2098.385605	2098.385605
2094.893172	2094.893172
2100.536411	2100.536411
2107.598742	2107.598742
2115.374409	2115.374409
2121.256054	2121.256054
2121.879285	2121.879285
2120.109549	2120.109549
2113.177924	2113.177924
2100.603295	2100.603295
2089.533228	2089.533228
2084.312309	2084.312309
2081.38017	2081.38017
2077.658011	2077.658011
2069.880025	2069.880025
2061.040209	2061.040209
2053.636846	2053.636846
2045.509721	2045.509721
2037.122276	2037.122276
2032.272084	2032.272084
2029.436191	2029.436191
2020.168159	2020.168159
2005.500089	2005.500089
1994.728108	1994.728108
1986.634074	1986.634074
1978.577608	1978.577608
1978.68926	1978.68926
1987.97518	1987.97518
1998.906307	1998.906307
2006.711936	2006.711936
2009.551375	2009.551375
2007.813128	2007.813128
1996.946241	1996.946241
1988.686407	1988.686407
1990.537349	1990.537349
1979.981126	1979.981126
1997.582341	1997.582341
2032.236104	2032.236104
2057.278038	2057.278038
2057.337207	2057.337207
2035.347998	2035.347998
2006.732743	2006.732743
1979.766817	1979.766817
1969.072913	1969.072913
1972.395823	1972.395823
1992.860741	1992.860741
2013.652659	2013.652659
2030.93632	2030.93632
2048.935952	2048.935952
2068.234956	2068.234956
2080.276527	2080.276527
2083.459485	2083.459485
2085.030944	2085.030944
2083.92373	2083.92373
2082.400055	2082.400055
2084.693013	2084.693013
2099.703286	2099.703286
2114.047994	2114.047994
2121.405161	2121.405161
2130.204878	2130.204878
2142.886906	2142.886906
2154.719325	2154.719325
2162.837569	2162.837569
2169.368234	2169.368234
2178.113641	2178.113641
2187.052641	2187.052641
2188.492151	2188.492151
2191.875148	2191.875148
2196.899606	2196.899606
2204.161627	2204.161627
2209.142561	2209.142561
2206.183809	2206.183809
2192.106894	2192.106894
2171.003453	2171.003453
2168.046486	2168.046486
2176.527142	2176.527142
2184.591205	2184.591205
2187.100674	2187.100674
2194.793863	2194.793863
2210.116082	2210.116082
2222.406115	2222.406115
2227.840782	2227.840782
2229.804339	2229.804339
2224.290197	2224.290197
2217.930922	2217.930922
2214.164765	2214.164765
2213.374806	2213.374806
2223.154395	2223.154395
2231.167865	2231.167865
2239.638278	2239.638278
2248.469229	2248.469229
2253.398551	2253.398551
2253.823606	2253.823606
2250.997003	2250.997003
2249.541504	2249.541504
2251.117912	2251.117912
2264.862003	2264.862003
2272.866981	2272.866981
2274.439534	2274.439534
2270.761659	2270.761659
2264.983679	2264.983679
2264.253231	2264.253231
2273.131478	2273.131478
2286.227498	2286.227498
2295.338056	2295.338056
2303.426222	2303.426222
2305.669157	2305.669157
2302.658451	2302.658451
2294.640233	2294.640233
2288.627613	2288.627613
2287.030868	2287.030868
2287.139362	2287.139362
2290.919715	2290.919715
2303.325014	2303.325014
2312.377227	2312.377227
2320.469348	2320.469348
2329.044453	2329.044453
2331.097658	2331.097658
2328.264047	2328.264047
2324.265987	2324.265987
2322.179412	2322.179412
2325.288963	2325.288963
2332.95808	2332.95808
2338.487878	2338.487878
2344.775237	2344.775237
2351.488521	2351.488521
2354.972247	2354.972247
2353.50154	2353.50154
2347.28565	2347.28565
2341.65716	2341.65716
2339.219716	2339.219716
2338.304554	2338.304554
2339.977402	2339.977402
2344.791909	2344.791909
2336.754227	2336.754227
2321.47786	2321.47786
2314.941016	2314.941016
2302.3003	2302.3003
2293.872141	2293.872141
2289.239242	2289.239242
2282.841038	2282.841038
2280.050457	2280.050457
2282.809971	2282.809971
2284.49392	2284.49392
2282.203485	2282.203485
2271.233851	2271.233851
2264.601425	2264.601425
2224.596248	2224.596248
2173.888363	2173.888363
2142.107946	2142.107946
2143.296559	2143.296559
2153.259599	2153.259599
2160.389124	2160.389124
2161.54922	2161.54922
2156.613078	2156.613078
2148.044491	2148.044491
2134.271776	2134.271776
2120.827275	2120.827275
2116.118758	2116.118758
2112.456466	2112.456466
2099.965477	2099.965477
2087.348445	2087.348445
2072.61309	2072.61309
2053.818515	2053.818515
2044.01054	2044.01054
2041.812134	2041.812134
2037.985285	2037.985285
2032.457563	2032.457563
2028.363824	2028.363824
2021.317938	2021.317938
2007.272326	2007.272326
1991.941526	1991.941526
1981.560647	1981.560647
1979.968766	1979.968766
1975.891091	1975.891091
1980.949135	1980.949135
1996.477863	1996.477863
1994.277557	1994.277557
1973.631579	1973.631579
1943.361537	1943.361537
1923.904278	1923.904278
1925.084497	1925.084497
1941.652859	1941.652859
1961.787743	1961.787743
1970.602681	1970.602681
1973.469197	1973.469197
1973.822275	1973.822275
1970.949486	1970.949486
1955.796359	1955.796359
1935.02881	1935.02881
1930.888645	1930.888645
1933.184173	1933.184173
1940.497438	1940.497438
1948.356189	1948.356189
1954.177019	1954.177019
1958.3226	1958.3226
1963.35674	1963.35674
1971.734699	1971.734699
1980.336765	1980.336765
1984.290677	1984.290677
1989.206976	1989.206976
1985.945468	1985.945468
1975.437883	1975.437883
1980.939441	1980.939441
1991.697852	1991.697852
1999.989804	1999.989804
2004.875539	2004.875539
2011.433316	2011.433316
2020.459168	2020.459168
2028.160603	2028.160603
2029.524843	2029.524843
2024.319267	2024.319267
2019.533387	2019.533387
2018.037436	2018.037436
2009.685596	2009.685596
2000.431418	2000.431418
1993.31103	1993.31103
1995.563713	1995.563713
1998.484695	1998.484695
2005.499518	2005.499518
2013.004918	2013.004918
2015.256735	2015.256735
2013.714406	2013.714406
2007.457398	2007.457398
1993.438131	1993.438131
1976.745281	1976.745281
1964.322346	1964.322346
1961.555173	1961.555173
1968.0096	1968.0096
1981.196346	1981.196346
1983.026224	1983.026224
1975.354929	1975.354929
1963.835008	1963.835008
1956.592507	1956.592507
1955.385654	1955.385654
1959.628318	1959.628318
1968.751795	1968.751795
1978.444459	1978.444459
1981.993228	1981.993228
1979.145892	1979.145892
1975.305903	1975.305903
1965.274727	1965.274727
1962.469868	1962.469868
1959.322703	1959.322703
1958.998101	1958.998101
1953.462638	1953.462638
1945.122969	1945.122969
1937.969141	1937.969141
1937.137342	1937.137342
1936.665137	1936.665137
1932.378483	1932.378483
1931.36154	1931.36154
1929.994786	1929.994786
1936.672361	1936.672361
1956.814465	1956.814465
1973.999864	1973.999864
1999.084099	1999.084099
2023.485178	2023.485178
2038.737639	2038.737639
2054.238091	2054.238091
2068.971155	2068.971155
2081.773841	2081.773841
2092.404333	2092.404333
2098.266794	2098.266794
2101.847857	2101.847857
2102.286339	2102.286339
2096.263776	2096.263776
2088.326355	2088.326355
2094.506125	2094.506125
2108.472907	2108.472907
2124.050791	2124.050791
2144.336919	2144.336919
2163.010732	2163.010732
2174.873306	2174.873306
2184.613635	2184.613635
2191.806924	2191.806924
2197.073752	2197.073752
2212.156789	2212.156789
2221.357387	2221.357387
2234.072678	2234.072678
2246.960781	2246.960781
2255.942485	2255.942485
2258.711601	2258.711601
2255.07389	2255.07389
2248.213497	2248.213497
2244.876925	2244.876925
2252.131198	2252.131198
2264.17154	2264.17154
2279.747396	2279.747396
2280.618577	2280.618577
2271.572786	2271.572786
2254.969971	2254.969971
2242.803951	2242.803951
2241.621122	2241.621122
2245.97544	2245.97544
2251.80309	2251.80309
2260.566468	2260.566468
2274.383894	2274.383894
2287.399208	2287.399208
2293.815652	2293.815652
2295.416365	2295.416365
2289.458985	2289.458985
2280.363008	2280.363008
2276.386468	2276.386468
2280.582872	2280.582872
2289.141177	2289.141177
2296.874075	2296.874075
2299.821163	2299.821163
2287.219289	2287.219289
2263.046605	2263.046605
2250.0148	2250.0148
2255.69177	2255.69177
2253.629856	2253.629856
2238.70424	2238.70424
2227.698871	2227.698871
2229.082526	2229.082526
2234.447933	2234.447933
2232.138613	2232.138613
2226.63497	2226.63497
2208.482166	2208.482166
2194.464608	2194.464608
2184.27069	2184.27069
2179.582315	2179.582315
2183.028545	2183.028545
2192.362345	2192.362345
2204.976773	2204.976773
2221.080922	2221.080922
2239.917479	2239.917479
2256.292207	2256.292207
2263.066698	2263.066698
2254.100886	2254.100886
2233.047325	2233.047325
2216.051352	2216.051352
2214.422992	2214.422992
2232.015718	2232.015718
2257.540459	2257.540459
2277.712537	2277.712537
2286.787308	2286.787308
2284.697513	2284.697513
2276.466996	2276.466996
2274.574078	2274.574078
2276.452603	2276.452603
2282.40366	2282.40366
2294.031251	2294.031251
2304.606258	2304.606258
2312.601997	2312.601997
2319.889373	2319.889373
2327.118726	2327.118726
2336.490868	2336.490868
2351.667727	2351.667727
2372.542795	2372.542795
2391.96069	2391.96069
2398.915708	2398.915708
2401.599807	2401.599807
2399.111159	2399.111159
2402.923826	2402.923826
2410.072829	2410.072829
2417.959911	2417.959911
2424.373264	2424.373264
2429.302335	2429.302335
2434.260516	2434.260516
2441.945065	2441.945065
2454.297467	2454.297467
2460.323506	2460.323506
2450.643016	2450.643016
2439.598464	2439.598464
2424.765896	2424.765896
2405.243729	2405.243729
2385.126299	2385.126299
2366.076146	2366.076146
2354.455532	2354.455532
2352.957296	2352.957296
2355.815645	2355.815645
2355.911701	2355.911701
2347.148801	2347.148801
2328.353612	2328.353612
2305.19504	2305.19504
2290.363571	2290.363571
2279.167173	2279.167173
2276.894631	2276.894631
2274.514566	2274.514566
2266.248648	2266.248648
2254.334723	2254.334723
2241.637962	2241.637962
2226.731195	2226.731195
2208.682569	2208.682569
2188.910526	2188.910526
2168.153113	2168.153113
2154.369392	2154.369392
2138.774718	2138.774718
2127.517205	2127.517205
2117.773569	2117.773569
2112.922061	2112.922061
2110.811655	2110.811655
2101.818258	2101.818258
2090.050455	2090.050455
2078.170763	2078.170763
2069.597749	2069.597749
2065.393669	2065.393669
2064.885291	2064.885291
2067.195021	2067.195021
2069.66031	2069.66031
2070.119375	2070.119375
2066.672999	2066.672999
2062.559557	2062.559557
2056.9036	2056.9036
2056.603024	2056.603024
2056.990094	2056.990094
2052.38968	2052.38968
2045.568426	2045.568426
2046.472206	2046.472206
2051.946232	2051.946232
2052.081458	2052.081458
2047.235256	2047.235256
2042.319794	2042.319794
2036.1363	2036.1363
2033.442558	2033.442558
2042.461701	2042.461701
2052.545899	2052.545899
2051.818845	2051.818845
2048.30413	2048.30413
2055.932932	2055.932932
2061.60094	2061.60094
2052.844314	2052.844314
2044.967565	2044.967565
2041.270901	2041.270901
2050.091776	2050.091776
2072.296141	2072.296141
2099.928121	2099.928121
2121.456033	2121.456033
2133.188799	2133.188799
2135.962192	2135.962192
2133.193663	2133.193663
2130.23136	2130.23136
2125.488415	2125.488415
2113.967064	2113.967064
2104.564857	2104.564857
2100.848288	2100.848288
2109.844598	2109.844598
2125.897818	2125.897818
2136.085742	2136.085742
2133.967422	2133.967422
2106.191106	2106.191106
2069.957612	2069.957612
2045.914249	2045.914249
2042.031879	2042.031879
2050.220804	2050.220804
2058.26294	2058.26294
2060.828594	2060.828594
2061.056547	2061.056547
2063.196956	2063.196956
2059.387374	2059.387374
2053.112456	2053.112456
2048.142329	2048.142329
2039.011644	2039.011644
2019.213949	2019.213949
1994.800357	1994.800357
1975.503927	1975.503927
1957.717259	1957.717259
1943.806202	1943.806202
1937.04279	1937.04279
1937.840628	1937.840628
1940.275928	1940.275928
1938.013225	1938.013225
1929.545401	1929.545401
1917.07142	1917.07142
1902.091071	1902.091071
1884.702608	1884.702608
1866.796588	1866.796588
1847.137699	1847.137699
1823.228416	1823.228416
1807.981159	1807.981159
1796.688598	1796.688598
1784.995139	1784.995139
1784.016212	1784.016212
1785.600973	1785.600973
1778.029563	1778.029563
1765.379712	1765.379712
1743.368161	1743.368161
1726.850649	1726.850649
1716.443939	1716.443939
1713.706236	1713.706236
1716.375642	1716.375642
1713.522144	1713.522144
1698.481525	1698.481525
1672.758748	1672.758748
1646.918741	1646.918741
1634.408152	1634.408152
1633.609872	1633.609872
1637.510202	1637.510202
1642.890425	1642.890425
1649.831468	1649.831468
1649.529653	1649.529653
1637.872166	1637.872166
1619.501728	1619.501728
1601.643667	1601.643667
1587.363901	1587.363901
1579.656809	1579.656809
1575.776603	1575.776603
1571.032401	1571.032401
1571.600941	1571.600941
1579.233403	1579.233403
1592.284885	1592.284885
1605.965565	1605.965565
1616.395989	1616.395989
1624.336219	1624.336219
1632.887136	1632.887136
1641.294356	1641.294356
1646.877611	1646.877611
1650.561066	1650.561066
1650.903559	1650.903559
1658.644903	1658.644903
1664.390271	1664.390271
1670.768667	1670.768667
1675.456553	1675.456553
1681.731047	1681.731047
1683.39252	1683.39252
1682.684981	1682.684981
1685.056813	1685.056813
1685.224298	1685.224298
1677.415987	1677.415987
1668.176892	1668.176892
1665.367352	1665.367352
1668.618635	1668.618635
1677.988798	1677.988798
1693.144117	1693.144117
1705.975476	1705.975476
1714.697637	1714.697637
1722.635134	1722.635134
1729.542713	1729.542713
1728.00638	1728.00638
1723.371225	1723.371225
1716.178126	1716.178126
1712.624437	1712.624437
1705.49569	1705.49569
1699.398854	1699.398854
1699.579728	1699.579728
1707.131787	1707.131787
1715.353338	1715.353338
1720.686467	1720.686467
1728.723054	1728.723054
1740.170679	1740.170679
1746.488131	1746.488131
1745.646391	1745.646391
1735.510686	1735.510686
1727.584762	1727.584762
1732.816231	1732.816231
1745.606321	1745.606321
1766.219418	1766.219418
1795.105469	1795.105469
1821.491334	1821.491334
1829.841101	1829.841101
1820.374835	1820.374835
1808.442758	1808.442758
1802.163907	1802.163907
1806.97297	1806.97297
1808.005083	1808.005083
1813.676911	1813.676911
1819.417449	1819.417449
1821.391463	1821.391463
1822.745389	1822.745389
1830.343821	1830.343821
1847.725195	1847.725195
1868.956215	1868.956215
1883.47877	1883.47877
1893.685039	1893.685039
1908.795462	1908.795462
1926.109776	1926.109776
1937.004573	1937.004573
1947.43828	1947.43828
1956.216436	1956.216436
1964.871996	1964.871996
1976.512641	1976.512641
1986.990738	1986.990738
1993.687763	1993.687763
1997.284829	1997.284829
2000.88984	2000.88984
2022.218518	2022.218518
2054.834584	2054.834584
2084.113999	2084.113999
2105.560021	2105.560021
2124.49421	2124.49421
2133.568742	2133.568742
2146.935265	2146.935265
2168.718219	2168.718219
2193.66305	2193.66305
2216.008161	2216.008161
2228.440285	2228.440285
2223.932208	2223.932208
2218.206215	2218.206215
2214.707189	2214.707189
2217.723137	2217.723137
2229.409767	2229.409767
2249.326425	2249.326425
2272.787206	2272.787206
2290.307337	2290.307337
2289.048782	2289.048782
2268.061399	2268.061399
2246.253666	2246.253666
2230.835567	2230.835567
2224.148682	2224.148682
2229.094241	2229.094241
2242.636108	2242.636108
2260.301186	2260.301186
2277.306005	2277.306005
2287.037705	2287.037705
2288.955889	2288.955889
2285.823909	2285.823909
